title,savedAt,query,language,articleURL
La CNIL inflige une amende de 60 millions d'euros à Microsoft pour n'avoir pas permis aux utilisateurs de refuser les « cookies » - Le Monde,2022-12-22T15:24:59.635Z,,fr,https://www.lemonde.fr/pixels/article/2022/12/22/cookies-publicitaires-en-france-la-cnil-inflige-une-amende-de-60-millions-d-euros-a-microsoft_6155372_4408996.html
Noël Le Graët rencontrera Didier Deschamps la semaine prochaine pour évoquer la prolongation de son contrat - L'Équipe,2022-12-22T15:24:59.635Z,,fr,https://www.lequipe.fr/Football/Actualites/Noel-le-graet-rencontrera-didier-deschamps-la-semaine-prochaine-pour-evoquer-la-prolongation-de-son-contrat/1371288
"DIRECT. Grève à la SNCF : Olivier Véran demande aux grévistes de ""renoncer"" à leur action et ""d'entendre la demande légitime des Français"" - franceinfo",2022-12-22T15:24:59.635Z,,fr,https://www.francetvinfo.fr/economie/transports/sncf/greve-a-la-sncf/greve-a-la-scnf-bruno-le-maire-exige-de-la-direction-une-solution-dans-les-prochaines-heures-alors-que-les-annulations-pourraient-s-etendre-au-nouvel-an_5558163.html
"""Elle souffre physiquement et psychologiquement"" : Ingrid Chauvin à coeur ouvert sur la santé inquiétante de Mimie Mathy - Public",2022-12-22T15:24:59.635Z,,fr,https://www.public.fr/News/Elle-souffre-physiquement-et-psychologiquement-Ingrid-Chauvin-a-coeur-ouvert-sur-la-sante-inquietante-de-Mimie-Mathy-1756018
"Violences conjugales : ""Il faut au moins raccompagner ma fille"", avait déclaré la mère de Chloé au policier qui a refusé de prendre sa plainte - franceinfo",2022-12-22T15:24:59.635Z,,fr,https://www.francetvinfo.fr/societe/violences-faites-aux-femmes/violences-conjugales-il-faut-au-moins-raccompagner-ma-fille-avait-declare-la-mere-de-chloe-au-policier-qui-a-refuse-de-prendre-sa-plainte_5558031.html
"Grève SNCF: ""La CFDT ne la soutient pas"" - BFM Business",2022-12-22T15:24:59.635Z,,fr,https://www.bfmtv.com/economie/entreprises/transports/greve-sncf-la-cfdt-ne-la-soutient-pas_AV-202212220219.html
L'envoi à Kiev des Patriot déclenche des réactions de Washington à Moscou - BFM Business,2022-12-22T15:24:59.635Z,,fr,https://www.bfmtv.com/economie/entreprises/defense/l-envoi-a-kiev-des-patriot-declenche-des-reactions-de-washington-a-moscou_AV-202212220291.html
"Coupe du monde: ""Martinez est un abruti"", Boudjellal fracasse le gardien argentin et réclame des sanctions - RMC Sport",2022-12-22T15:24:59.635Z,,fr,https://rmcsport.bfmtv.com/football/coupe-du-monde/coupe-du-monde-martinez-est-un-abruti-boudjellal-fracasse-le-gardien-argentin-et-reclame-des-sanctions_AV-202212220334.html
"Football : le Brésil toujours en tête du classement Fifa devant l'Argentine et la France, le Maroc gagne onze places - franceinfo",2022-12-22T15:24:59.635Z,,fr,https://www.francetvinfo.fr/sports/foot/football-le-bresil-toujours-en-tete-du-classement-fifa-devant-l-argentine-et-la-france-le-maroc-gagne-onze-places_5558292.html
PSG : le retour immédiat de Mbappé inspiré par... Michael Jordan ? - Onze Mondial,2022-12-22T15:24:59.635Z,,fr,https://www.onzemondial.com/ligue-1/psg-le-retour-immediat-de-mbappe-inspire-par-michael-jordan-811905
Alleged crime boss dubbed ‘Asia’s El Chapo’ arrives in Australia - Al Jazeera English,2022-12-22T15:25:02.764Z,,en,https://www.aljazeera.com/news/2022/12/22/alleged-crime-boss-dubbed-asias-el-chapo-arrives-in-australia
Children’s Tylenol in short supply - here’s what parents can do - BBC,2022-12-22T15:25:02.764Z,,en,https://www.bbc.com/news/world-us-canada-64034568
"‘Avatar 3’ And ‘Avatar 4’ Scenes Already Shot To Avoid ‘Stranger Things’ Issue, Director James Cameron Reveals - Deadline",2022-12-22T15:25:02.764Z,,en,https://deadline.com/2022/12/avatar-3-avatar-4-scenes-already-shot-to-avoid-stranger-things-issue-director-james-cameron-reveals-1235204869/
On the nose: Duke researcher uncovers link between long COVID and loss of smell - WRAL News,2022-12-22T15:25:02.764Z,,en,https://www.wral.com/coronavirus/on-the-nose-duke-researcher-uncovers-link-between-long-covid-and-loss-of-smell/20639068/
"Arizona to remove makeshift border wall as part of a lawsuit, court filing says - CNN",2022-12-22T15:25:02.764Z,,en,https://www.cnn.com/2022/12/22/us/border-wall-shipping-container-arizona-lawsuit/index.html
Super Bowl winner Ronnie Hillman dies aged 31 after cancer battle - CNN,2022-12-22T15:25:02.764Z,,en,https://www.cnn.com/2022/12/22/sport/ronnie-hillman-death-spt-intl/index.html
Jan. 6 committee releases transcripts of 34 witness testimonies - Axios,2022-12-22T15:25:02.764Z,,en,https://www.axios.com/2022/12/22/jan-6-select-committee-transcripts-testimonies
India on alert for new variants as Covid wave sweeps China - CNN,2022-12-22T15:25:02.764Z,,en,https://www.cnn.com/2022/12/22/india/india-ramps-up-covid-measures-amid-china-surge-intl-hnk/index.html
Scientists tie third clinical trial death to experimental Alzheimer's drug - Science,2022-12-22T15:25:02.764Z,,en,https://www.science.org/content/article/scientists-tie-third-clinical-trial-death-experimental-alzheimer-s-drug
'What was their sacrifice for?': Devastation for female Afghan students stripped of education - CNN,2022-12-22T15:25:02.764Z,,en,https://www.cnn.com/2022/12/22/asia/taliban-bans-female-students-afghanistan-reaction-intl-hnk/index.html
Ukraine war live updates: Zelenskyy's visit to Washington hailed a historic success; Kyiv's energy situation remains dire - CNBC,2022-12-22T15:25:02.764Z,,en,https://www.cnbc.com/2022/12/22/ukraine-war-live-updates-latest-news-on-russia-and-the-war-in-ukraine.html
Mars InSight lander sends bittersweet goodbye selfie after 4 years of revealing the Red Planet's mysteries - Livescience.com,2022-12-22T15:25:02.764Z,,en,https://www.livescience.com/mars-insight-lander-dead
"Stocks making the biggest moves premarket: CarMax, Micron, Under Armour and others - CNBC",2022-12-22T15:25:02.764Z,,en,https://www.cnbc.com/2022/12/22/stocks-making-the-biggest-moves-premarket-carmax-micron-under-armour-and-others.html
"Winter storm updates: As snow heads out, winds and whiteout conditions move in - MPR News",2022-12-22T15:25:02.764Z,,en,https://www.mprnews.org/story/2022/12/22/winter-storm-updates-as-snow-heads-out-winds-and-whiteout-conditions-move-in
Samsung Galaxy S20 FE units in the US start getting Android 13 update - SamMobile - Samsung news,2022-12-22T15:25:02.764Z,,en,https://www.sammobile.com/news/galaxy-s20-fe-android-13-update-released-usa/
Princess Kate Is Feels ‘Hurt and Betrayed’ by Prince Harry After ‘Harry and Meghan’ - Yahoo Entertainment,2022-12-22T15:25:02.764Z,,en,https://www.yahoo.com/entertainment/princess-kate-feels-hurt-betrayed-081926675.html
Religious Zionism says it agreed with Likud to advance Basic Law on Torah study - The Times of Israel,2022-12-22T15:25:02.764Z,,en,https://www.timesofisrael.com/religious-zionism-says-agreed-with-likud-to-advance-basic-law-on-torah-study/
Apple Pulls iOS 16.2 Option to Upgrade to New Home Architecture - MacRumors,2022-12-22T15:25:02.764Z,,en,https://www.macrumors.com/2022/12/21/apple-pulls-new-home-architecture/
US winter storm will bring coldest Christmas in decades - BBC,2022-12-22T15:25:02.764Z,,en,https://www.bbc.com/news/world-us-canada-64061588
Samsung will unveil the Galaxy S23 series on February 1st - PhoneArena,2022-12-22T15:25:02.764Z,,en,https://www.phonearena.com/news/galaxy-s23-release-date-leak_id144398
"Dow Jones Futures: S&P 500 Regains Key Level, But Stay Cautious; Tesla Doubles U.S. Discount To $7500. | Investor's Business Daily - Investor's Business Daily",2022-12-22T15:25:02.764Z,,en,https://www.investors.com/market-trend/stock-market-today/dow-jones-futures-sp-500-regains-key-level-stay-cautious-tesla-doubles-us-discount/
Winter storm live updates: Extreme cold blasting south ahead of developing blizzard - The Washington Post,2022-12-22T15:25:02.764Z,,en,https://www.washingtonpost.com/weather/2022/12/22/winter-storm-forecast-midwest-great-lakes-live-updates/
Winter Storm Warning: 60+ mph winds; -30° wind chills - WJW FOX 8 News Cleveland,2022-12-22T15:25:02.764Z,,en,https://fox8.com/email-alerts/breaking-weather-email-alerts/winter-storm-wind-chill-warning-heres-whats-ahead/
‘This film is a corrective’: Whitney Houston biopic aims to change the narrative - The Guardian,2022-12-22T15:25:02.764Z,,en,https://www.theguardian.com/music/2022/dec/21/whitney-houston-i-wanna-dance-with-somebody-biopic
US stocks edge higher as markets digest Bank of Japan policy change - Financial Times,2022-12-22T15:25:02.764Z,,en,https://www.ft.com/content/6b54f9a2-0f8f-4f25-892c-b9ee81cf5773
Kardashians Hosting Christmas Parties: Holiday CHEER & CHAOS! - E! Online - E! NEWS,2022-12-22T15:25:02.764Z,,en,https://www.eonline.com/ca/videos/349730/kardashians-hosting-christmas-parties-holiday-cheer-chaos
Two Earth-mass exoplanets orbiting nearby star discovered - Phys.org,2022-12-22T15:25:02.764Z,,en,https://phys.org/news/2022-12-earth-mass-exoplanets-orbiting-nearby-star.html
Frauen in Afghanistan: Taliban verteidigen Hochschulverbot | tagesschau.de - tagesschau.de,2022-12-23T02:42:24.777Z,,de,https://www.tagesschau.de/ausland/asien/taliban-hochschulverbot-frauen-101.html
Microsoft: Nun klagen Spieler wegen Übernahme von Activision Blizzard - PC Games Hardware,2022-12-23T02:42:24.777Z,,de,https://www.pcgameshardware.de/Spielemarkt-Thema-117280/News/Spieler-vs-Microsoft-1410045/
Ski Alpin: Linus Straßer rast beim Nachtslalom auf Platz drei - Sportschau,2022-12-23T02:42:24.777Z,,de,https://www.sportschau.de/wintersport/ski-alpin/ski-alpin-weltcup-madonna-di-campiglio-slalom-maenner-rennbericht-100.html
Nach Treffen mit Biden und Duda: Selenskyj ist zurück in der Ukraine - n-tv NACHRICHTEN,2022-12-23T02:42:24.777Z,,de,https://www.n-tv.de/politik/Selenskyj-ist-zurueck-in-der-Ukraine-article23802811.html
Daniel Günther über Migration: „Ich werbe in meiner Partei für eine liberalere Linie“ - FAZ - Frankfurter Allgemeine Zeitung,2022-12-23T02:42:24.777Z,,de,https://www.faz.net/aktuell/politik/inland/daniel-guenther-im-interview-ueber-die-migrationspolitik-der-cdu-18553736.html
Bautzen: Kritik an CDU-Landrat hält an – SPD fordert Reaktion von Merz - WELT,2022-12-23T02:42:24.777Z,,de,https://www.welt.de/politik/deutschland/article242851397/Bautzen-Kritik-an-CDU-Landrat-haelt-an-SPD-fordert-Reaktion-von-Merz.html
Liga-Pokal: Manchester City und Pep hauen Jürgen Klopp und Liverpool raus! - BILD,2022-12-23T02:42:24.777Z,,de,https://www.bild.de/sport/fussball/fussball-international/liga-pokal-manchester-city-und-pep-hauen-juergen-klopp-und-liverpool-raus-82341028.bild.html
EU-Korruptionsskandal: Kaili bleibt in U-Haft - tagesschau.de,2022-12-23T02:42:24.777Z,,de,https://www.tagesschau.de/ausland/europa/kaili-untersuchungshaft-eu-korruption-101.html
"Wetter: Schöne Bescherung zu Weihnachten: Sturm, Hochwasser, Erdrutsch! - BILD",2022-12-23T02:42:24.777Z,,de,https://www.bild.de/news/wetter/wetter/schoene-wetter-bescherung-zu-weihnachten-sturm-hochwasser-erdrutsche-82332588.bild.html
(S+) Annalena Baerbock und das Auswärtige Amt: Der halbherzige Abschied von Bismarck - DER SPIEGEL,2022-12-23T02:42:24.777Z,,de,https://www.spiegel.de/politik/deutschland/annalena-baerbock-und-das-auswaertige-amt-der-halbherzige-abschied-von-bismarck-a-c5b32916-ba75-40b3-a0e2-b99872dcc7f7
Mutmaßlicher russischer Spion beim BND enttarnt - DER SPIEGEL - DER SPIEGEL,2022-12-23T02:42:24.777Z,,de,https://www.spiegel.de/politik/russischer-spion-beim-bnd-enttarnt-a-a61e49e7-d680-4903-bc0c-0336135383e6
Bundle-Check: Samsung Galaxy mit Zugabe bei MediaMarkt - teltarif.de,2022-12-23T02:42:24.777Z,,de,https://www.teltarif.de/mediamarkt-saturn-samsung-galaxy-bundle-aktion/news/90384.html
Uniper-Aktie in Rot: Einstieg des Bundes vollzogen - Uniper muss SDAX verlassen - SFC Energy rückt nach - finanzen.net,2022-12-23T02:42:24.777Z,,de,https://www.finanzen.net/nachricht/aktien/verstaatlichung-uniper-aktie-in-rot-einstieg-des-bundes-vollzogen-uniper-muss-sdax-verlassen-sfc-energy-rueckt-nach-12015739
"""El Gordo"": Spaniens Weihnachtslotterie beginnt – so hoch ist der Gewinn - t-online",2022-12-23T02:42:24.777Z,,de,https://www.t-online.de/nachrichten/panorama/lottozahlen/id_100101284/-el-gordo-spaniens-weihnachtslotterie-beginnt-so-hoch-ist-der-gewinn.html
Wall Street stark im Minus: Zinsängste und kein Ende | tagesschau.de - tagesschau.de,2022-12-23T02:42:24.777Z,,de,https://www.tagesschau.de/wirtschaft/finanzen/marktberichte/marktbericht-dax-dow-jones-euro-105.html
Zeitenwende: So blickt die Welt jetzt auf Deutschland - WELT,2022-12-23T02:42:24.777Z,,de,https://www.welt.de/politik/ausland/plus242810709/Zeitenwende-So-blickt-die-Welt-jetzt-auf-Deutschland.html
Olympia: 118 Jahren: Top-Sportart droht Aus bei den Olympischen Spielen in Paris! - BILD,2022-12-23T02:42:24.777Z,,de,https://www.bild.de/sport/2022/sport/olympia-118-jahren-top-sportart-droht-aus-bei-den-olympischen-spielen-in-paris-82338204.bild.html
Nora Tschirner fällt hin – »Bild« spricht von »Horror-Unfall« - DER SPIEGEL,2022-12-23T02:42:24.777Z,,de,https://www.spiegel.de/panorama/leute/nora-tschirner-faellt-hin-bild-spricht-von-horror-unfall-a-294bae44-fb2c-4fb9-8472-4c85c7accd2d
Pietro Lombardi mit Ausraster wegen Lappalie – schwangere Verlobte hatte Angst - watson,2022-12-23T02:42:24.777Z,,de,https://www.watson.de/unterhaltung/promis/202635983-pietro-lombardi-mit-ausraster-wegen-lappalie-schwangere-verlobte-hatte-angst
Neue Liebe? Sido knutscht auf seinem Weihnachtskonzert! - Promiflash.de,2022-12-23T02:42:24.777Z,,de,https://www.promiflash.de/news/2022/12/22/neue-beziehung-sido-knutscht-auf-seinem-weihnachtskonzert.html
Luftangriff in Donezk: Granatsplitter trifft Ex-Roskosmos-Chef in Rücken - n-tv.de - n-tv NACHRICHTEN,2022-12-23T02:42:24.777Z,,de,https://www.n-tv.de/politik/Granatsplitter-trifft-Ex-Roskosmos-Chef-im-Ruecken-article23801385.html
Wolfsburg stürmt im Zehn-Tore-Spektakel zum Gruppensieg - n-tv NACHRICHTEN,2022-12-23T02:42:24.777Z,,de,https://www.n-tv.de/sport/fussball/Wolfsburg-stuermt-im-Zehn-Tore-Spektakel-zum-Gruppensieg-article23802805.html
Inflation bei 84 Prozent: Erdogan erhöht Mindestlohn erneut - n-tv NACHRICHTEN,2022-12-23T02:42:24.777Z,,de,https://www.n-tv.de/wirtschaft/Erdogan-erhoeht-Mindestlohn-erneut-article23802331.html
Treiber-Update für AMD Radeon RX 7900 XT und XTX reduziert Stromverbrauch und behebt Fehler - Notebookcheck.com,2022-12-23T02:42:24.777Z,,de,https://www.notebookcheck.com/Treiber-Update-fuer-AMD-Radeon-RX-7900-XT-und-XTX-reduziert-Stromverbrauch-und-behebt-Fehler.676400.0.html
Nach Pipeline-Leck: NOK bleibt voraussichtlich bis Sonnabend gesperrt - NDR.de,2022-12-23T02:42:24.777Z,,de,"https://www.ndr.de/nachrichten/schleswig-holstein/Nach-Pipeline-Leck-NOK-bleibt-voraussichtlich-bis-Sonnabend-gesperrt,nok548.html"
Dutzende Zivilisten ermordet: Bericht: Verantwortliche für Butscha-Massaker ermittelt - n-tv NACHRICHTEN,2022-12-23T02:42:24.777Z,,de,https://www.n-tv.de/politik/Bericht-Verantwortliche-fuer-Butscha-Massaker-ermittelt-article23802822.html
Mit 25 Jahren: OnlyFans-Star Rachel Kaitlyn ist verstorben - Promiflash.de,2022-12-23T02:42:24.777Z,,de,https://www.promiflash.de/news/2022/12/22/mit-25-jahren-onlyfans-star-rachel-kaitlyn-ist-verstorben.html
Marssonde Insight: NASA beendet Mission nach zwei erfolglosen Kontaktversuchen - heise online,2022-12-23T02:42:24.777Z,,de,https://www.heise.de/news/Marssonde-Insight-NASA-beendet-Mission-nach-zwei-erfolglosen-Kontaktversuchen-7441079.html
Können Delfine an Alzheimer erkranken? Studie liefert Hinweise - RND,2022-12-23T02:42:24.777Z,,de,https://www.rnd.de/wissen/koennen-delfine-an-alzheimer-erkranken-studie-liefert-hinweise-2HUTYGOESJEXPKAYNDZ74Q365U.html
COVID-19 - Immunangriff auf die Riechzellen - Wiener Zeitung,2022-12-23T02:42:24.777Z,,de,https://www.wienerzeitung.at/nachrichten/wissen/mensch/2172572-Immunangriff-auf-die-Riechzellen.html
(S+) Ukraine-Krieg: Grüne fordern Ausweitung deutscher Militärhilfe - DER SPIEGEL,2022-12-23T02:42:24.777Z,,de,https://www.spiegel.de/politik/deutschland/ukraine-krieg-gruene-fordern-ausweitung-deutscher-militaerhilfe-a-e061db84-2188-4525-89ae-bb2a08a7d4db
Panik vor neuem Weihnachts-Virus: Wintervirus breitet sich aus! Droht jetzt die nächste Erkältungswelle? - m.news.de,2022-12-23T02:42:24.777Z,,de,https://www.news.de/panorama/856654440/weihnachts-virus-breitet-sich-in-grossbritannien-aus-grippeaehnliche-erkrankung-fuehlt-sich-an-wie-corona-gleiche-symptome/1/
Bombcyklon drar in över USA – Joe Biden: Väldigt allvarligt - Dagens Nyheter,2022-12-23T08:50:12.255Z,,sv,https://www.dn.se/varlden/massiv-snostorm-drar-in-over-usa-biden-valdigt-allvarligt/
Man i Bohus skjuten i sitt hem – fick livshotande skador - Sveriges Television,2022-12-23T08:50:12.255Z,,sv,https://www.svt.se/nyheter/lokalt/vast/man-skjuten-i-sitt-hem-livshotande-skador
Margaux Dietz talar ut om omtalade Youtube-videon i SVT - Aftonbladet,2022-12-23T08:50:12.255Z,,sv,https://www.aftonbladet.se/nojesbladet/a/69o9mo/margaux-dietz-talar-ut-om-omtalade-youtube-videon-i-svt
Indien börjar testa inresande för covid - Upsala Nya Tidning,2022-12-23T08:50:12.255Z,,sv,https://unt.se/nyheter/utrikes/indien/artikel/indien-borjar-testa-inresande-for-covid/lz3nnx2j
Greps i mordutredning med kokain i kalsongerna | GP - Göteborgs-Posten,2022-12-23T08:50:12.255Z,,sv,https://www.gp.se/nyheter/sverige/greps-i-mordutredning-med-kokain-i-kalsongerna-1.88560706
Jakobsen sjua efter fenomenalt andra åk | SVT Sport - Sveriges Television,2022-12-23T08:50:12.255Z,,sv,https://www.svt.se/sport/alpint/blytung-start-for-jakobsen-langt-efter-norska-stjarnan
Spårvägen satsar på bordtennis för parkinsonsjuka - Dagens Nyheter,2022-12-23T08:50:12.255Z,,sv,https://www.dn.se/sport/pingis-en-kick-for-parkinsondrabbade-kanner-mig-frisk-nar-jag-spelar/
Försvaret beställer fler robotar från USA - Upsala Nya Tidning,2022-12-23T08:50:12.255Z,,sv,https://unt.se/nyheter/inrikes/forsvar/artikel/forsvaret-bestaller-fler-robotar-fran-usa/r5ommpgl
Babben tar med sig humorn till studion - Upsala Nya Tidning,2022-12-23T08:50:12.255Z,,sv,https://unt.se/kultur/noje/artikel/babben-tar-med-sig-humorn-till-studion/r93eedxr
Så gick det efter Bonde söker fru 2022 - Aftonbladet,2022-12-23T08:50:12.255Z,,sv,https://www.aftonbladet.se/nojesbladet/a/abGoVM/sa-gick-det-efter-bonde-soker-fru-2022
Rapporten: Trump central för stormningen - Östgöta Correspondenten,2022-12-23T08:50:12.255Z,,sv,https://corren.se/nyheter/utrikes/usa/artikel/rapporten-trump-central-for-stormningen/r93eedzr
